book_title,chapter_number,chapter_title,sentence_number,sentence_text
El Filibusterismo,8,Maligayang Pasko,5,"Pinisil niya ang kanyang lalamunan, pinihit ang leeg at sinubukang tumawa ngunit kumibut-kibot lamang ang kanyang mga labi."
El Filibusterismo,8,Maligayang Pasko,6,Ang ingkong ni Juli ay napipi.
El Filibusterismo,9,Ang mga Pilato,1,Naging usap-usapan sa bayan ang mga nangyari kay Tandang Selo.
El Filibusterismo,9,Ang mga Pilato,2,Karamihan sa mga tao ay walang pakialam samantalang ang iba ay walang habas kung pagtsismisan ang matanda.
El Filibusterismo,9,Ang mga Pilato,3,"Anang ilan, kung di lamang daw umalis si Kabaesang Tales ay baka hindi hindi daw nangyayari iyon kay Tandang Selo."
El Filibusterismo,9,Ang mga Pilato,4,Nag-usap-usap din ang mga ito kung sino ba ang may kasalanan kaya nangyari ang kamalasan kay Tandang Selo.
El Filibusterismo,9,Ang mga Pilato,5,Ibinunton naman ni Hermana Penchang ang sisi sa lolo ni Juli.
El Filibusterismo,9,Ang mga Pilato,6,"Aniya, parusa raw ito dahil sa kakulangan ng pagdadasal at hindi pagturo ni Tandang Selo kay Juli nang maayos."
El Filibusterismo,9,Ang mga Pilato,7,Nang mabalitaang ng Hermana na tutubusin ni Basilio ang kasintahan ay sinabi niyang ang binata ay isang demonyong nag-aanyong estudyante na ibig magpahamak sa kaluluwa ng dalaga.
El Filibusterismo,9,Ang mga Pilato,8,"Samantala, nakauwi na si Kabesang Tales dahil sa tulong ng salaping napagbilhan ng mga alahas ni Juli at nautang ng dalaga kay Hermana Penchang."
El Filibusterismo,9,Ang mga Pilato,9,"Nalaman din niyang nagpaupang utusan si Juli, ang kanyang lupa ay pagmamay-ari na ng iba, at napipi ang amang si Tandang Selo."
El Filibusterismo,9,Ang mga Pilato,10,Pinapaalis na din siya sa kanyang bahay sa utos na rin ng hukuman at binigyan lamang ng tatlong araw para maialis ang lahat ng kanilang gamit.
El Filibusterismo,9,Ang mga Pilato,11,Ito nama’y ikinatuwa ng mga pari at ng bagong may-ari ng kanyang lupa.
El Filibusterismo,9,Ang mga Pilato,12,Dahil sa mga kaganapang ito ay naupo lamang sa isang tabi ang Kabesa at nanatiling walang kibo.
El Filibusterismo,10,Kayamanan at Karalitaan,1,Nakipanuluyan si Simoun sa bahay ni Kabesang Tales na nasa pagitan ng bayan ng San Diego at ng Tiyani.
El Filibusterismo,10,Kayamanan at Karalitaan,2,Naghihirap na noon si Kabesang Tales samantalang dala nang lahat ni Simoun ang pagkain at ibang kailangan at dalawang kaban ng mga alahas.
El Filibusterismo,10,Kayamanan at Karalitaan,3,Ipinagmalaki rin niya sa Kabesa ang dala niyang rebolber.
El Filibusterismo,10,Kayamanan at Karalitaan,4,Maya-maya pa’y nagdatingan na ang mga mamimili ng alahas.
El Filibusterismo,10,Kayamanan at Karalitaan,5,"Doon ay dumating sina Kapitan Basilio, ang anak nitong si Sinang at asawa nito, at si Hermana Penchang na mamimili ng isang singsing na brilyante para sa birhen ng Antipolo."
El Filibusterismo,10,Kayamanan at Karalitaan,6,"Binuksan ni Simoun ang dalawang maleta ng alahas na may iba’t ibang uri, ayos, at kasaysayan."
El Filibusterismo,10,Kayamanan at Karalitaan,7,Inilabas ni Simoun ang mga bago niyang hiyas at doon namili si Sinang.
El Filibusterismo,10,Kayamanan at Karalitaan,8,Sinabi rin ni Simoun na namimili rin siya ng alahas.
El Filibusterismo,10,Kayamanan at Karalitaan,9,Tinanong niya si Kabesang Tales kung may ipagbibigli itong alahas.
El Filibusterismo,10,Kayamanan at Karalitaan,10,Iminungkahi ni Sinang ang kwintas na agad tinawaran ni Simoun ng limandaang piso nang makilala niyang kay Maria Clara nga iyon na kanyang kasintahan na nagmongha.
El Filibusterismo,10,Kayamanan at Karalitaan,11,Ngunit ayon kay Hermana Penchang ay hindi daw dapat iyon ipagbili ni Kabesang Tales dahil minabitu pa ni Huli ang paalila kaysa ipagbili iyon.
El Filibusterismo,10,Kayamanan at Karalitaan,12,Isangguni raw muna ni Kabesang Tales sa anak ang bagay na iyon na sinang- ayunan naman ni Simoun.
El Filibusterismo,10,Kayamanan at Karalitaan,13,Nang lumabas ng bahay si Kabesang Tales ay natanawan niya ang prayle at ang bagong may-ari ng kanyang lupa.
El Filibusterismo,10,Kayamanan at Karalitaan,14,"Kinabukasan, wala na si Kabesang Tales sa kanyang tirahan."
El Filibusterismo,10,Kayamanan at Karalitaan,15,Nawawala rin ang rebolber ni Simoun at ang naroroon lamang ay isang sulat at kuwintas ni Maria Clara.
El Filibusterismo,10,Kayamanan at Karalitaan,16,Humingi ng paumanhin si Kabesang Tales sa pagkuha niya ng baril ng mag- aalahas dahil kinailangan niyang sumapi sa mga tulisan.
El Filibusterismo,10,Kayamanan at Karalitaan,17,Pinagbilinan din niya si Simoun na mag-ingat sa mga tulisan dahil mapahamak ang mga ito.
El Filibusterismo,10,Kayamanan at Karalitaan,18,Si Tandang Selo ay hinuli ng mga gwardiya sibil.
El Filibusterismo,10,Kayamanan at Karalitaan,19,"Natuwa naman si Simoun dahil sa wakas ay natagpuan na niya ang taong kanyang kailangan, isang pangahas ngunit marunong tumupad sa mga pangako."
El Filibusterismo,10,Kayamanan at Karalitaan,20,"Samatala, tatlo ang pinatay ni Kabesang Tales ng gabing iyon: ang prayle, ang lalaking gumagawa sa lupa, at ang asawa nito na putol ang leeg at puno ng lupa ang bibig."
El Filibusterismo,10,Kayamanan at Karalitaan,21,Sa tabi ng bangkay ng babae ay may papel na may nakasulat na “Tales” na isinulat ng daliring isinawsaw sa dugo.
El Filibusterismo,11,Los Baños,1,Nangaso ang Kapitan Heneral sa Boso-Boso ngunit wala siyang nahuli dahil natatakot ang mga hayop sa dala niyang musiko.
El Filibusterismo,11,Los Baños,2,Ikinatuwa naman ito ng Heneral dahil ayaw niyang malaman ng mga kasama na wala siyang alam sa pangangaso.
El Filibusterismo,11,Los Baños,3,Kaya naman sila ay umuwi na lamang sa bahay ng Kapitan Heneral.
El Filibusterismo,11,Los Baños,4,"Sa isang bahay-aliwan sa Los Baños ay naglaro ng baraha sina Padre Irene, Padre Sybila at ang Kapitan."
El Filibusterismo,11,Los Baños,5,Naiinis naman si Padre Camora dahil lagi siyang talo.
El Filibusterismo,11,Los Baños,6,Hindi nagtagal ay pinalitan siya ni Simoun sa paglalaro.
El Filibusterismo,11,Los Baños,7,Pumayag si Simoun na itaya ang kanyang mga alahas sa kondisyong ipupusta ng mga prayle ang pangakong magpapakasama sa loob ng limang araw.
El Filibusterismo,11,Los Baños,8,Sa Kapitan Heneral naman ay ang pagbibigay ng kapangyarihan kay Simoun na magpakulong at magpatapon ng kahit na sinong kanyang nanaisin.
El Filibusterismo,11,Los Baños,9,"Dahil sa mga kakaibang kundisyong ito ng pagsusugal ay napalapit sina Don Custodio, Padre Fernandez at ang Mataas na Kawani."
El Filibusterismo,11,Los Baños,10,Ang Mataas na Kawani ay nagtanong kung ano ang mapapala ni Simoun sa kanyang mga hiling.
El Filibusterismo,11,Los Baños,11,Tinugon ito ni Simoun na para daw luminis ang bayan at maalis na lahat ang masasamang damo.
El Filibusterismo,11,Los Baños,12,Iniisip ng mga nakarinig na kaya ganun na lamang ang kaisipan ni Simoun ay dahil sa pagkakaharang sa kanya ng mga tulisan.
El Filibusterismo,11,Los Baños,13,"Ayon naman kay Simoun, walang kinuha sa kanya kundi ang dalawa niyang rebolber at mga bala."
El Filibusterismo,11,Los Baños,14,Kinamusta pa nga daw ng mga ito ang Kapitan Heneral at sinabing marami raw baril ang mga tulisan.
El Filibusterismo,11,Los Baños,15,Tumugon naman ang Heneral at sinabing ipagbabawal niya ang mga sandata.
El Filibusterismo,11,Los Baños,16,Katwiran naman ni Simoun ay marangal daw ang mga tulisan.
El Filibusterismo,11,Los Baños,17,Sila lamang raw ang tanging marangal na kumikita ng ikabubuhay nila.
El Filibusterismo,11,Los Baños,18,"Dagdag pa ni Simoun, “Halimbawa, pawawalan ba ninyo ako nang ‘di man lang kukunin ang aking mga alahas?"
El Filibusterismo,11,Los Baños,19,"Ang kasamaan ay wala sa mga tulisan sa bundok, nasa mga tulisan sa bayan at siyudad.” “Gaya ninyo”, ani Padre Sibylang nakatawa. “Gaya natin”, ganti ni Simoun, “Tayo nga lamang ay mga di-hayagang tulisan.” Kalahating oras na lamang at magtatanghalian na kaya tinigil na ng Kapitan Heneral ang laro."
El Filibusterismo,11,Los Baños,20,Maraming suliranin pa silang pinag-usapan.
El Filibusterismo,11,Los Baños,21,Isa na dito ang pagbabawal ng Heneral sa armas de salon.
El Filibusterismo,11,Los Baños,22,Tutol man ang Mataas na Kawani dito ngunit wala naman siyang nagawa.
El Filibusterismo,11,Los Baños,23,Nagbigay pa ng payo si Simoun na huwag ipagbawal ang armas de salon sa halip ay magkaroon na lamang ng iisang sukat na kasalukuyang nabibili noon.
El Filibusterismo,11,Los Baños,24,At ito ang nasunod.
El Filibusterismo,11,Los Baños,25,Sumunod na pinag-usapan ay ang paaralan sa Tiyani.
El Filibusterismo,11,Los Baños,26,Iminungkahi ni Don Custodio na gawing paaralan ang sabungan kahit sa loob ng isang araw sa isang linggo na tinutulan kaagad ng Kapitan Heneral.
El Filibusterismo,11,Los Baños,27,"Ang ilang mga sa pari ay tutol sa pagpapatayo ng Akademya dahil sa ito’y makakaepekto sa karapatan, isang paghihimagsikan at dapat raw ay hindi nag- aaral ang mga Indiyo."
El Filibusterismo,11,Los Baños,28,Sumang-ayon dito si Simoun at sinabi na ito’y kahina-hinala.
El Filibusterismo,11,Los Baños,29,Kaya naman pinutol na ng Heneral ang usapin at sinabing pag-iisipan niya ang mga bagay na iyon.
El Filibusterismo,11,Los Baños,30,Pamaya-maya pa’y dumating ang kura ng Los Baños na nagsabing handa na ang pagkain.
El Filibusterismo,11,Los Baños,31,Ang kawani naman ay bumulong sa Kapitan Heneral na si Juli ay tatlong araw na pabalik-balik at nagmamakaawa na palayain ang kanyang nuno.
El Filibusterismo,11,Los Baños,32,Sinang-ayunan naman ito ni Padre Camorra kaya pumayag rin ang Heneral.
El Filibusterismo,12,Placido Penitente,1,Patungo sa Unibersidad ng Santo Tomas si Placido Penitente.
El Filibusterismo,12,Placido Penitente,2,Malungkot ang kanyang mukha dahil ibig na niyang tumigil ng pag-aaral tulad ng nasabi sa dalawang sulat niya sa ina.
El Filibusterismo,12,Placido Penitente,3,Nasa ika-apat na taon na siya ng pag-aaral ngunit pinakiusapan na kahit batsilyer sa artes ay matapos niya.
El Filibusterismo,12,Placido Penitente,4,"Palaisipan sa mga kababayan ni Placido sa Tanawan, Batangas kung bakit nais na niyang tumigil sap ag-aaral."
El Filibusterismo,12,Placido Penitente,5,Siya pa naman ang pinakamatalino sa bantog na paaralan ni Padre Valerio roon.
El Filibusterismo,12,Placido Penitente,6,"Hindi naman siya sugarol, walang kasintahang magyayayang pakasal, at laban sa mga aral ng Tandang Basyong Makunat."
El Filibusterismo,12,Placido Penitente,7,Nasa liwasan ng Magallanes na si Placido nang tapikin siya sa balikat ni Juanito Pelaez.
El Filibusterismo,12,Placido Penitente,8,"May kayabangan si Juanito, mayaman, may pagkakuba, at paborito ng mga guro."
El Filibusterismo,12,Placido Penitente,9,Anak siya ng isang mestisong Kastila.
El Filibusterismo,12,Placido Penitente,10,Napag-usapan ng dalawa ang tungkol sa bakasyon ni Juanito sa Tiyani.
El Filibusterismo,12,Placido Penitente,11,Nangharana raw sila ni Padre Camorra ng magagandang babae at ipinagyabang na wala raw bahay na hindi nila napanhik.
El Filibusterismo,12,Placido Penitente,12,"Dagdag pa ni Juanito, tanga raw si Basilio sa pagkakaroon ng katipang tulad ni Juli dahil susuko rin daw si Juli kay Padre Camorra."
El Filibusterismo,12,Placido Penitente,13,Nagtanong ng leksyon si Pelaez kay Penitente dahil noon lamang siya papasok.
El Filibusterismo,12,Placido Penitente,14,"Ani Placido, tungkol daw sa salamin ang leksyon."
El Filibusterismo,12,Placido Penitente,15,"Ngunit niyaya ni Juanito si Placido na maglakwatsa, bagay na tinutulan naman ng huli."
El Filibusterismo,12,Placido Penitente,16,Natigil lamang ang kanilang pag-uusap ng manghingi ng abuloy si Juanito para sa monumento ng isang paring Dominikano.
El Filibusterismo,12,Placido Penitente,17,Nagbigay naman ito ng abuloy dahil alam niyang makatutulong ito para sa pagpasa ng estudyante.
El Filibusterismo,12,Placido Penitente,18,Sa unibersidad ay naroon si Isagani na nakikipagtalo tungkol sa aralin.
El Filibusterismo,12,Placido Penitente,19,Ang ibang estudyante naman ay tinitingnan ang mga magagandang dalagang nagsisimba.
El Filibusterismo,12,Placido Penitente,20,Pinagtinginan ng mga estudyante ang isang karwaheng parating kung saan lulan ang katipan ni Juanito na si Paulita Gomez.
El Filibusterismo,12,Placido Penitente,21,Nginitian siya ng tiyahin ni Paulita na si Donya Victorina.
El Filibusterismo,12,Placido Penitente,22,"Ang estudyanteng si Tadeo na kaya lamang pumasok sa paaralan ay upang alamin kung may pasok at kung mayroon ay aalis na at magdadahilang maysakit ngunit nakapapasa, sa anong himala ay napasunod kay Paulita sa simbahan."
El Filibusterismo,12,Placido Penitente,23,Nagpasukan na sa paaralan ang mga mag-aaral ngunit may tumawag kay Placido.
El Filibusterismo,12,Placido Penitente,24,Pinalalagda siya sa kasulatang tutol sa balak na paaralan ni Makaraig.
El Filibusterismo,12,Placido Penitente,25,Walang panahon si Placido na basahin ang kasulatan kaya ayaw niya sanang lumagda.
El Filibusterismo,12,Placido Penitente,26,Ngunit dahil mapilit ang kausap ay napalagda si Placido.
El Filibusterismo,12,Placido Penitente,27,Dahilan kaya siya ay nahuli sa klase.
El Filibusterismo,12,Placido Penitente,28,Bagama’t huli ay pumasok pa rin sa klase si Placido.
El Filibusterismo,12,Placido Penitente,29,Pinatunog pa niya ang takong ng kanyang sapatos sa pagbabakasakaling ang pagkakahuli niya ay pagkakataon na upang siya’y mapuna at makilala ng kanyang guro.
El Filibusterismo,12,Placido Penitente,30,Sila’y mahigit isang daan at limampu sa klase.
El Filibusterismo,12,Placido Penitente,31,Hindi naman siya nagkamali at napansin nga siya ng kanyang guro.
El Filibusterismo,12,Placido Penitente,32,Ngunit nabastusan ito kay Placido at nasabing magbabayad daw ito sa kanya.
El Filibusterismo,13,Ang Klase sa Pisika,1,"Isang mahaba at rektangular na bulwagan ang silid ng klase sa Pisika, maluluwang ang bintana nito at narerehasan ng bakal."
El Filibusterismo,13,Ang Klase sa Pisika,2,Sa magkabilang tabi ng silid ay may tatlong baitang na batong natatapakan ng kahoy.
El Filibusterismo,13,Ang Klase sa Pisika,3,Doon nakaupo ang mga estudyanteng nakaayos ayon sa pagkakasunud-sunod ng letra ng kanilang mga apelyido.
El Filibusterismo,13,Ang Klase sa Pisika,4,Walang palamuti ang dingding ng silid.
El Filibusterismo,13,Ang Klase sa Pisika,5,May mga kasangkapan nga sa pisika ngunit ito ay nakasusi sa isang aparador na may salamin at kung gamitin man ay ipinakikita lamang sa klase mula sa malayo tulad ng Santisimo ng Pari.
El Filibusterismo,13,Ang Klase sa Pisika,6,"Samantala, ang batang Dominikong pari na si Padre Millon ang guro sa klase ng Pisika."
El Filibusterismo,13,Ang Klase sa Pisika,7,Siya’y napabantog sa pilosopiya sa Kolehiyo ng San Juan de Letran.
El Filibusterismo,13,Ang Klase sa Pisika,8,"Katapat ng pintuan, sa ilalim ng larawan ni Santo Tomas de Aquino ay doon nakaupo ang propesor."
El Filibusterismo,13,Ang Klase sa Pisika,9,Tinawag ng propesor ang antuking estudyante na may buhok na parang iskoba.
El Filibusterismo,13,Ang Klase sa Pisika,10,"Parang ponograpo itong tumugon ng isang isinaulong leksiyon na ukol sa salamin, bahagi nito, kauriang bubog o kalaing."
El Filibusterismo,13,Ang Klase sa Pisika,11,Pinatigil ng guro ang estudyante at sunod na tinawag si Pelaez.
El Filibusterismo,13,Ang Klase sa Pisika,12,"Sumenyas ito kay Placido na tila ba sinasabing, “Makinig ka’t diktahan mo ako.” Sa katatapak sa paa ni Placido ay napasigaw ito sa sakit."
El Filibusterismo,13,Ang Klase sa Pisika,13,Sa kanya tuloy  nabaling ang galit ng propesor.
El Filibusterismo,13,Ang Klase sa Pisika,14,Siya ang tinatanong ng propesor matapos na siya’y murahin at sabihang “espiritu sastre”.
El Filibusterismo,13,Ang Klase sa Pisika,15,Nasabihan din siyang “pakialamero” at dahil dito ay pinaupo na si Juanito at siya na ang tinanong.
El Filibusterismo,13,Ang Klase sa Pisika,16,Nagkandautal si Placido sa pagsagot sa mga tanong ng propesor.
El Filibusterismo,13,Ang Klase sa Pisika,17,Tinawag pa siya nitong Placidong Tagadikta.
El Filibusterismo,13,Ang Klase sa Pisika,18,Wala siyang nabigkas sa mga leksyon kaya naglagay ang propesor ng guhit kay Placido.
El Filibusterismo,13,Ang Klase sa Pisika,19,Tumutol dito si Placido at nagpaliwanag.
El Filibusterismo,13,Ang Klase sa Pisika,20,"Inihagis ni Placido ang hawak niyang aklat, tumindig, hinarap ang propesor at walang-galang na umalis sa klase."
El Filibusterismo,13,Ang Klase sa Pisika,21,Natigilan ang klase. ‘Di nila lahat akalain na magagawa iyon ni Placido.
El Filibusterismo,13,Ang Klase sa Pisika,22,"Nagsermon at nagmura si Padre Millon hanggang sa tumugtog ang kampanilya, hudyat na tapos na ang klase."
El Filibusterismo,14,Sa Bahay ng mga Mag-aaral,1,Ang tinitirahang bahay ni Makaraig ay malaki.
El Filibusterismo,14,Sa Bahay ng mga Mag-aaral,2,Maluwag ito at puro binata ang mga nakatira na pawang nangangasera.
El Filibusterismo,14,Sa Bahay ng mga Mag-aaral,3,Mayaman si Makaraig at kumukuha ng kursong abogasya.
El Filibusterismo,14,Sa Bahay ng mga Mag-aaral,4,Siya ang pinuno ng kilusan para sa Akademya ng wikang Kastila.
El Filibusterismo,14,Sa Bahay ng mga Mag-aaral,5,"Inimbitahan ni Makaraig ang mga pangunahing mag-aaral na sina Isagani, Sandoval, Pecson at Pelaez upang pag- usapan ang kanilang pakay."
El Filibusterismo,14,Sa Bahay ng mga Mag-aaral,6,Si Isagani at Sandoval ay naniniwala na maaaprubahan ang pagbukas ng paaralang samantalang si Pecson ay nag-aalinlangan.
El Filibusterismo,14,Sa Bahay ng mga Mag-aaral,7,Nagkaroon sila ng debate sa maaring maging aksiyon sa kanilang paaralan.
El Filibusterismo,14,Sa Bahay ng mga Mag-aaral,8,Si Sandoval ay larawan ng mga kastilang may malasakit at pagpapahalaga sa mga Pilipino.
El Filibusterismo,14,Sa Bahay ng mga Mag-aaral,9,Isang magandang balita ang ibinahagi ni Makaraig.
El Filibusterismo,14,Sa Bahay ng mga Mag-aaral,10,Si Padre Irene umano ang nagtatanggol sa kanila laban sa mga sumalungat sa kanilang adhikain.
El Filibusterismo,14,Sa Bahay ng mga Mag-aaral,11,"Dagdag pa niya, kailangan ng kanilang grupo ang pagpanig ni Don Custodio, isa sa mga kataas-taasang lipon ng paaralan sa kanilang panig."
El Filibusterismo,14,Sa Bahay ng mga Mag-aaral,12,Dalawang tao ang maari umano nilang lapitan upang kumbinsihin si Don Custodio na pumanig sa kanila.
El Filibusterismo,14,Sa Bahay ng mga Mag-aaral,13,Ito raw ay si Ginoong Pasta na isang manananggol at ang mananayaw na si Pepay.
El Filibusterismo,14,Sa Bahay ng mga Mag-aaral,14,Napagkasunduan nila na kay Ginoong Pasta lumapit upang maging marangal ang kapamaraanan.
El Filibusterismo,15,Si Senyor Pasta,1,"Sinadya ni Isagani ang opisina ng manananggol na si Senyor Pasta, isa sa mga may pinakamatalas na pag-iisip sa Maynila na sinasangguni ng mga pari kung ang mga ito’y nasa gipit na kalagayan."
El Filibusterismo,15,Si Senyor Pasta,2,Pinakiusapan niya ang Senyor na kung maari ay mamagitan upang kanilang mapasang-ayon kung sakaling sumangguni na sila kay Don Custodio.
El Filibusterismo,15,Si Senyor Pasta,3,Ikinuwento ni Isagani kay Senyor Pasta ang tungkol sa balaking kilusan.
El Filibusterismo,15,Si Senyor Pasta,4,Nakinig ng mabuti ang Senyor na tila walang alam at kunwari’y wala siyang pakialam sa gawain ng mga kabataan.
El Filibusterismo,15,Si Senyor Pasta,5,Pinakikiramdaman naman ni Isagani ang naging bisa ng kanyang mga salita sa abogado.
El Filibusterismo,15,Si Senyor Pasta,6,Nais sana ni Isagani na maaprubahan ng manananggol ang nais nilang akademya ng Wikang Kastila ngunit nabigo siya dahil nagpasiya ng abogado na huwag makialam dahil maselan ang usapan at mas mabuting hayaan daw na ang gobyerno ang kumilos.
El Filibusterismo,16,Ang Kasawian ng Isang Intsik,1,Ang negosyanteng Intsik na si Quiroga ay naghahangad magkaroon ng konsulado ang kanyang bansa kaya siya ay naghandog ng isang hapunan.
El Filibusterismo,16,Ang Kasawian ng Isang Intsik,2,"Dumalo ang mga tanyag na panauhin kabilang na ang mga kilalang mangangalakal, mga pari, mga militar, mga kawani ng pamahalaan pati na din ang kanilang mga suki."
El Filibusterismo,16,Ang Kasawian ng Isang Intsik,3,Nang dumating si Simoun ay sinigil niya si Quiroga sa kanyang utang na nagkakahalaga ng siyam na libong piso.
El Filibusterismo,16,Ang Kasawian ng Isang Intsik,4,Nalulugi daw ang Intsik kaya hindi makakabayad sa mag-aalahas.
El Filibusterismo,16,Ang Kasawian ng Isang Intsik,5,Inalok siya ni Simoun na babawasan ng dalawang libong piso ang utang kung papayag umano si Quiroga na itago sa kanilang bodega ang mga armas na dumating.
El Filibusterismo,16,Ang Kasawian ng Isang Intsik,6,Wala daw dapat ipangamba ang Intsik dahil ang mga baril ay unti-unting ililipat sa ibang bahay na pagkatapos ay gagawan ng pagsisiyasat at marami ang mabibilango.
El Filibusterismo,16,Ang Kasawian ng Isang Intsik,7,Siya ay lalakad sa mga mapipiit upang kumita.
El Filibusterismo,16,Ang Kasawian ng Isang Intsik,8,Napilitan namang sumang-ayon si Quiroga.
El Filibusterismo,16,Ang Kasawian ng Isang Intsik,9,"Samantala, ang pangkat ni Don Custodio ay nag-uusap tungkol sa komisyong ipapadala sa India para pag-aralan ang paggawa ng sapatos para sa mga sundalo."
El Filibusterismo,16,Ang Kasawian ng Isang Intsik,10,Ang grupo naman ng mga prayle ay pinag-uusapan ang tungkol sa ulong nagsasalita sa may perya sa Quiapo na pinamamahalaan ni Mr. Leeds.
El Filibusterismo,17,Ang Perya sa Quiapo,1,Pumunta sa peryahan sa Quiapo ang labindalawang galing sa bahay ni Quiroga.
El Filibusterismo,17,Ang Perya sa Quiapo,2,Patungo sila sa kubol ni Mr. Leeds.
El Filibusterismo,17,Ang Perya sa Quiapo,3,Ikinatuwa ng makamundong pari na si Padre Camorra ang mga nasasalubong nilang magagandang dalaga lalo pa ng makita niya si Paulita Gomez na kasama ng kanyang tiya na si Donya Victorina at ni Isagani na nobyo ng dalaga.
El Filibusterismo,17,Ang Perya sa Quiapo,4,Naiinis naman si Isagani sa bawat tumititig kay Paulita.
El Filibusterismo,17,Ang Perya sa Quiapo,5,Dumating sila sa isang tindahan kung saan maraming makikita na estatwang kahoy.
El Filibusterismo,17,Ang Perya sa Quiapo,6,Ang isang estatwang mukhang mulato ay kinilala nilang si Simoun dahil sa parang pinaghalong puti at itim ito.
El Filibusterismo,17,Ang Perya sa Quiapo,7,Wala roon ang mag-aalahas kaya’t napag-usapan nila ito.
El Filibusterismo,17,Ang Perya sa Quiapo,8,"Ani Padre Camorra, baka daw natatakot si Simoun na pagbayarin nila sa pagpasok sa peryahan."
El Filibusterismo,17,Ang Perya sa Quiapo,9,"Wika naman ni Ben Zayb, baka natakot si Simoun na matuklasan nila ang lihim ng kanyang kaibigan na si Mr. Leeds."
El Filibusterismo,18,Ang mga Kadayaan,1,Sa peryahan ay sinalubong ni Mr. Leeds ang mga panauhin.
El Filibusterismo,18,Ang mga Kadayaan,2,Isa siyang Amerikano na magaling magsalita ng Kastila dahil sa matagal na namalagi sa Timog-Amerika.
El Filibusterismo,18,Ang mga Kadayaan,3,Bago naman magsimula ang palabas ay nagsiyasat muna si Ben Zayb at hinanap ang salamin na maaring ginagamit ni Mr. Leeds sa pandaraya.
El Filibusterismo,18,Ang mga Kadayaan,4,Ito naman ay may pahintulot ng Amerikano ngunit walang natagpuang salamin si Ben Zayb.
El Filibusterismo,18,Ang mga Kadayaan,5,Pagkaraan ay pumasok si Mr. Leeds sa isang pinto at paglabas ay may dala na siyang kahong kahoy.
El Filibusterismo,18,Ang mga Kadayaan,6,"Aniya, natagpuan daw niya iyon sa libingang nasa piramid ni Khufu, isang Paraon ng Ehipto."
El Filibusterismo,18,Ang mga Kadayaan,7,Ang kahon ay may lamang abo at kapirasong papiro na kinasusulatan ng dalawang salita.
El Filibusterismo,18,Ang mga Kadayaan,8,Kapag binigkas ang unang salita ay nabubuhay ang abo at nakakausap ang isang ulo.
El Filibusterismo,18,Ang mga Kadayaan,9,Kapag ang pangalawang salita naman ang binanggit ay bumabalik ito sa dating kinalalagyan.
El Filibusterismo,18,Ang mga Kadayaan,10,"Maya-maya, bumigkas ng isang salita ang Amerikano."
El Filibusterismo,18,Ang mga Kadayaan,11,Lumabas ang isang ulo at sinabi nitong siya si Imuthis.
El Filibusterismo,18,Ang mga Kadayaan,12,Siya daw ay umuwi sa kanyang bayan pagkatapos ng pag-aaral at mahabang paglalakbay.
El Filibusterismo,18,Ang mga Kadayaan,13,"Nang dumaan daw siya sa Babilonia ay nalaman niya ang isang lihim na hindi ang tunay na Sumerdis ang namamahala doon kundi si Gautama, isang magnanakaw ng kapangyarihan at namamahala sa tulong ng pandaraya."
El Filibusterismo,18,Ang mga Kadayaan,14,Dahil sa takot na isumbong siya kay Cambises ay binalak niyang patayin si Imuthis sa tulong ng mga saserdoteng taga-Ehipto.
El Filibusterismo,18,Ang mga Kadayaan,15,"Samantala, si Imuthis ay umibig sa isang anak ng pari at naging kaagaw niya rito ang pari sa Abidos."
El Filibusterismo,18,Ang mga Kadayaan,16,Nagpanukala ang pari ng kaguluhan at siya ang sinangkalan.
El Filibusterismo,18,Ang mga Kadayaan,17,"Isinakdal si Imuthis, napiit, tumakas, at saka napatay."
El Filibusterismo,18,Ang mga Kadayaan,18,"Ayon sa ulo, siya ay nabuhay muli upang ihayag ang gayong kataksilan."
El Filibusterismo,18,Ang mga Kadayaan,19,Titig na titig ang ulo kay Padre Salvi habang nagsasalita ito kaya dahil sa takot ay hinimatay ang pari.
El Filibusterismo,18,Ang mga Kadayaan,20,Kinabukasan ay naglabas ng utos ang Gobernador na nagbabawal sa palabas ni Mr. Leeds ngunit huli na dahil wala na ang Amerikano at nagpunta na sa Hongkong dala ang kanyang lihim.
El Filibusterismo,19,Ang Mitsa,1,Galit na galit na lumabas sa klase si Placido Penitente.
El Filibusterismo,19,Ang Mitsa,2,Halos hindi na siya makapagtimpi at nais na gumawa ng isang libo’t isang paghihiganti.
El Filibusterismo,19,Ang Mitsa,3,Nakita niyang nagdaan lulan ng isang sasakyan si Padre Sibyla at Don Custodio.
El Filibusterismo,19,Ang Mitsa,4,Nais niyang habulin ang kura at ihagis sa ilog.
El Filibusterismo,19,Ang Mitsa,5,Nang mapadaan naman sa Escolta ay may nadaanan siyang dalawang Agustino sa pinto ng basar ni Quiroga.
El Filibusterismo,19,Ang Mitsa,6,Ibig niya sanang pag-uundayan ng suntok ang mga ito ngunit nagpigil si Placido.
El Filibusterismo,19,Ang Mitsa,7,Nadaanan din niya ang dalawang kadete na nakikipag-usap sa isang kawani saka sinagasa mga ito.
El Filibusterismo,19,Ang Mitsa,8,Sa kanyang tinutuluyan ay dumating si Kabesang Andang na kanyang inang taga-Batangas.
El Filibusterismo,19,Ang Mitsa,9,Naghinagpis ang ina nang magpaalam si Placido na hindi na mag-aaral.
